celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry,celebrity_age,season,results,placement,week,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,judge_variance,is_active,row_judge_count,week_valid_judge_count,max_possible_score,normalized_score,is_eliminated,elimination_week,final_rank,is_eliminated_this_week,industry_category,is_athlete,is_actor,is_singer,is_model,is_reality,partner_avg_rank,partner_seasons_count,weeks_survived,score_improvement,prev_avg_score,score_consistency,score_z_score,contestants_remaining,season_progress,age_group,is_us_celebrity,voting_scheme,judge_rank,judge_share,judge_contribution
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,4,7.0,6.0,7.0,7.0,27.0,0.5,True,4,4,40,0.675,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,4,-0.09166666666666667,0.7111111111111111,0.050917507721731564,-1.166152603338485,10,0.4,30-40,True,percentage_based,9.0,0.08463949843260188,0.08463949843260188
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,5,9.0,8.0,9.0,9.0,35.0,0.5,True,4,4,40,0.875,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,5,0.19999999999999996,0.7020833333333334,0.04532546908911311,1.2256517540566816,9,0.5,30-40,True,percentage_based,2.0,0.12681159420289856,0.12681159420289856
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,6,9.0,8.0,8.0,,25.0,0.5773502691896257,True,3,3,30,0.8333333333333334,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,6,-0.04166666666666663,0.7366666666666667,0.08672273827165129,-0.09114479026995387,9,0.6,30-40,True,percentage_based,4.0,0.11013215859030837,0.11013215859030837
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7,8.0,8.5,9.0,,25.5,0.5,True,3,3,30,0.85,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,7,0.016666666666666607,0.7527777777777778,0.08702915645962607,-1.29718630415693,8,0.7,30-40,True,percentage_based,8.0,0.1191588785046729,0.1191588785046729
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,8,10.0,10.0,10.0,,30.0,0.0,True,3,3,30,1.0,True,8.0,6,True,Entertainment,0,1,0,0,0,10.011627906976743,9,8,0.15000000000000002,0.7666666666666667,0.08753306253660406,0.9446324065375006,6,0.8,30-40,True,percentage_based,1.0,0.17751479289940827,0.17751479289940827
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,9,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,9,0.0,0.7958333333333334,0.11564175661505612,,5,0.9,30-40,True,percentage_based,6.0,0.0,0.0
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,10,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,8.0,6,False,Entertainment,0,1,0,0,0,10.011627906976743,9,10,0.0,0.7958333333333334,0.11564175661505612,,3,1.0,30-40,True,percentage_based,4.0,0.0,0.0
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,1,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,1,0.0,,0.0,0.07561253677304892,12,0.1,40-50,True,percentage_based,8.0,0.08438818565400844,0.08438818565400844
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,2,7.0,6.0,6.0,,19.0,0.5773502691896258,True,3,3,30,0.6333333333333333,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,2,-0.033333333333333326,0.6666666666666666,0.0,-0.21210793255115393,12,0.2,40-50,True,percentage_based,9.0,0.08050847457627118,0.08050847457627118
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,3,8.0,7.0,7.0,,22.0,0.5773502691896258,True,3,3,30,0.7333333333333333,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,3,0.09999999999999998,0.6499999999999999,0.02357022603955154,0.21989974856677091,11,0.3,40-50,True,percentage_based,5.0,0.09282700421940929,0.09282700421940929
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,4,8.0,8.0,8.0,8.0,32.0,0.0,True,4,4,40,0.8,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,4,0.06666666666666676,0.6777777777777777,0.050917507721731564,0.023799032721194133,10,0.4,40-50,True,percentage_based,6.0,0.10031347962382445,0.10031347962382445
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,5,8.0,6.0,6.0,8.0,28.0,1.1547005383792515,True,4,4,40,0.7,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,5,-0.10000000000000009,0.7083333333333333,0.07391185942027824,-0.7542472332656516,9,0.5,40-50,True,percentage_based,7.0,0.10144927536231885,0.10144927536231885
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,6,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,6,0.10000000000000009,0.7066666666666667,0.06411794687223787,-0.5012963464847517,9,0.6,40-50,True,percentage_based,6.0,0.10572687224669604,0.10572687224669604
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7,8.5,8.5,9.0,,26.0,0.2886751345948129,True,3,3,30,0.8666666666666667,True,7.0,7,True,Entertainment,0,1,0,0,0,6.076923076923077,12,7,0.06666666666666665,0.7222222222222222,0.06885303726590972,-0.7783117824941573,8,0.7,40-50,True,percentage_based,5.0,0.12149532710280374,0.12149532710280374
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,8,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,8,0.0,0.7428571428571429,0.08325393042503727,,6,0.8,40-50,True,percentage_based,7.0,0.0,0.0
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,9,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,9,0.0,0.7428571428571429,0.08325393042503727,,5,0.9,40-50,True,percentage_based,6.0,0.0,0.0
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,10,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Entertainment,0,1,0,0,0,6.076923076923077,12,10,0.0,0.7428571428571429,0.08325393042503727,,3,1.0,40-50,True,percentage_based,4.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,1,7.0,7.0,7.0,,21.0,0.0,True,3,3,30,0.7,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,1,0.0,,0.0,0.3780626838652456,12,0.1,50-60,True,percentage_based,4.0,0.08860759493670886,0.08860759493670886
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,2,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,2,-0.033333333333333326,0.7,0.0,0.10605396627557644,12,0.2,50-60,True,percentage_based,5.0,0.0847457627118644,0.0847457627118644
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,3,7.0,7.0,7.0,,21.0,0.0,True,3,3,30,0.7,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,3,0.033333333333333326,0.6833333333333333,0.02357022603955162,-0.2638796982801254,11,0.3,50-60,True,percentage_based,6.0,0.08860759493670886,0.08860759493670886
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,4,7.0,7.0,7.0,7.0,28.0,0.0,True,4,4,40,0.7,True,4.0,10,True,Media,0,0,0,0,0,7.702830188679245,21,4,0.0,0.6888888888888888,0.01924500897298753,-0.92816227612655,10,0.4,50-60,True,percentage_based,8.0,0.0877742946708464,0.0877742946708464
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,5,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,5,0.0,0.6916666666666667,0.016666666666666663,,9,0.5,50-60,True,percentage_based,10.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,6,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,6,0.0,0.6916666666666667,0.016666666666666663,,9,0.6,50-60,True,percentage_based,10.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,7,0.0,0.6916666666666667,0.016666666666666663,,8,0.7,50-60,True,percentage_based,9.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,8,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,8,0.0,0.6916666666666667,0.016666666666666663,,6,0.8,50-60,True,percentage_based,7.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,9,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,9,0.0,0.6916666666666667,0.016666666666666663,,5,0.9,50-60,True,percentage_based,6.0,0.0,0.0
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,10,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,4.0,10,False,Media,0,0,0,0,0,7.702830188679245,21,10,0.0,0.6916666666666667,0.016666666666666663,,3,1.0,50-60,True,percentage_based,4.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,1,5.0,5.0,6.0,,16.0,0.5773502691896258,True,3,3,30,0.5333333333333333,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,1,0.0,,0.0,-1.1341880515957379,12,0.1,20-30,False,percentage_based,10.0,0.06751054852320675,0.06751054852320675
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,2,5.0,5.0,5.0,,15.0,0.0,True,3,3,30,0.5,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,2,-0.033333333333333326,0.5333333333333333,0.0,-1.4847555278580753,12,0.2,20-30,False,percentage_based,11.0,0.0635593220338983,0.0635593220338983
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,3,6.0,6.0,6.0,,18.0,0.0,True,3,3,30,0.6,True,3.0,11,True,Entertainment,0,1,0,0,0,6.777777777777778,12,3,0.09999999999999998,0.5166666666666666,0.02357022603955154,-1.7152180388208145,11,0.3,20-30,False,percentage_based,11.0,0.0759493670886076,0.0759493670886076
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,4,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,4,0.0,0.5444444444444444,0.050917507721731564,,10,0.4,20-30,False,percentage_based,11.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,5,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,5,0.0,0.5444444444444444,0.050917507721731564,,9,0.5,20-30,False,percentage_based,10.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,6,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,6,0.0,0.5444444444444444,0.050917507721731564,,9,0.6,20-30,False,percentage_based,10.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,7,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,7,0.0,0.5444444444444444,0.050917507721731564,,8,0.7,20-30,False,percentage_based,9.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,8,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,8,0.0,0.5444444444444444,0.050917507721731564,,6,0.8,20-30,False,percentage_based,7.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,9,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,9,0.0,0.5444444444444444,0.050917507721731564,,5,0.9,20-30,False,percentage_based,6.0,0.0,0.0
Mischa Barton,Artem Chigvintsev,Actor/Actress,-1,England,30,22,Eliminated Week 3,11,10,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,3.0,11,False,Entertainment,0,1,0,0,0,6.777777777777778,12,10,0.0,0.5444444444444444,0.050917507721731564,,3,1.0,20-30,False,percentage_based,4.0,0.0,0.0
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,1,8.0,7.0,8.0,,23.0,0.5773502691896258,True,3,3,30,0.7666666666666667,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,1,0.0,,0.0,0.9829629780496401,12,0.1,20-30,True,percentage_based,1.0,0.0970464135021097,0.0970464135021097
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,2,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,2,-0.10000000000000009,0.7666666666666667,0.0,0.10605396627557644,12,0.2,20-30,True,percentage_based,5.0,0.0847457627118644,0.0847457627118644
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,3,8.0,8.0,9.0,,25.0,0.5773502691896257,True,3,3,30,0.8333333333333334,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,3,0.16666666666666674,0.7166666666666667,0.07071067811865482,1.6712380891074616,11,0.3,20-30,True,percentage_based,1.0,0.10548523206751055,0.10548523206751055
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,4,8.0,8.0,9.0,9.0,34.0,0.5773502691896257,True,4,4,40,0.85,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,4,0.016666666666666607,0.7555555555555555,0.08388704928078616,0.49977968714506515,10,0.4,20-30,True,percentage_based,5.0,0.10658307210031348,0.10658307210031348
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,5,9.0,10.0,9.0,9.0,37.0,0.5,True,4,4,40,0.925,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,5,0.07500000000000007,0.7791666666666667,0.08319432851039968,1.7913371790059198,9,0.5,20-30,True,percentage_based,1.0,0.13405797101449277,0.13405797101449277
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,6,8.0,8.0,9.0,,25.0,0.5773502691896257,True,3,3,30,0.8333333333333334,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,6,-0.09166666666666667,0.8083333333333333,0.09718253158075503,-0.09114479026995387,9,0.6,20-30,True,percentage_based,4.0,0.11013215859030837,0.11013215859030837
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,7,9.5,9.0,9.5,,28.0,0.2886751345948129,True,3,3,30,0.9333333333333333,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,7,0.09999999999999998,0.8125,0.08751983902077418,1.2971863041569267,8,0.7,20-30,True,percentage_based,1.0,0.1308411214953271,0.1308411214953271
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8,10.0,9.0,10.0,,29.0,0.5773502691896257,True,3,3,30,0.9666666666666667,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,8,0.033333333333333326,0.8297619047619048,0.09202670994833699,0.4293783666079559,6,0.8,20-30,True,percentage_based,3.0,0.17159763313609466,0.17159763313609466
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,9,9.5,9.5,9.5,,28.5,0.0,True,3,3,30,0.95,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,9,-0.01666666666666672,0.846875,0.09798946128951586,-0.19289712886816607,5,0.9,20-30,True,percentage_based,3.0,0.1986062717770035,0.1986062717770035
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,10,9.6666,9.6666,9.6666,,28.9998,0.0,True,3,3,30,0.96666,False,,1,False,Fashion,0,0,0,0,0,7.419354838709677,15,10,0.016660000000000008,0.8583333333333333,0.09789450103725608,-9.999499987569841e-05,3,1.0,20-30,True,percentage_based,2.0,0.3333325670462853,0.3333325670462853
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,1,7.0,7.0,7.0,,21.0,0.0,True,3,3,30,0.7,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,1,0.0,,0.0,0.3780626838652456,12,0.1,20-30,True,percentage_based,4.0,0.08860759493670886,0.08860759493670886
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,2,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,2,0.10000000000000009,0.7,0.0,1.378701561582499,12,0.2,20-30,True,percentage_based,1.0,0.1016949152542373,0.1016949152542373
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,3,8.0,7.0,8.0,,23.0,0.5773502691896258,True,3,3,30,0.7666666666666667,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,3,-0.033333333333333326,0.75,0.07071067811865482,0.7036791954136689,11,0.3,20-30,True,percentage_based,3.0,0.0970464135021097,0.0970464135021097
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,4,9.0,9.0,9.0,9.0,36.0,0.0,True,4,4,40,0.9,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,4,0.1333333333333333,0.7555555555555555,0.050917507721731606,0.9757603415689372,10,0.4,20-30,True,percentage_based,1.0,0.11285266457680251,0.11285266457680251
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,5,8.0,8.0,7.0,8.0,31.0,0.5,True,4,4,40,0.775,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,5,-0.125,0.7916666666666667,0.08333333333333338,0.09428090415820597,9,0.5,20-30,True,percentage_based,4.0,0.11231884057971014,0.11231884057971014
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,6,9.0,10.0,9.0,,28.0,0.5773502691896257,True,3,3,30,0.9333333333333333,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,6,0.15833333333333333,0.7883333333333333,0.07255266286559642,1.1393098783744398,9,0.6,20-30,True,percentage_based,2.0,0.12334801762114538,0.12334801762114538
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7,9.0,9.0,9.5,,27.5,0.2886751345948129,True,3,3,30,0.9166666666666666,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,7,-0.01666666666666672,0.8125,0.08783665395367575,0.7783117824941539,8,0.7,20-30,True,percentage_based,2.0,0.12850467289719625,0.12850467289719625
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,8,10.0,9.0,9.0,,28.0,0.5773502691896257,True,3,3,30,0.9333333333333333,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,8,0.01666666666666672,0.8273809523809524,0.08932803229948233,-0.08587567332158878,6,0.8,20-30,True,percentage_based,4.0,0.16568047337278108,0.16568047337278108
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,9,10.0,9.5,10.0,,29.5,0.2886751345948129,True,3,3,30,0.9833333333333333,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,9,0.04999999999999993,0.840625,0.09078990879873458,0.7715885154726578,5,0.9,20-30,True,percentage_based,2.0,0.20557491289198607,0.20557491289198607
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,10,10.0,9.6666,10.0,,29.666600000000003,0.1924885797478208,True,3,3,30,0.9888866666666668,False,,2,False,Sports,0,0,0,0,0,5.134883720930232,21,10,0.005553333333333521,0.8564814814814814,0.09734119704408463,1.0000499937503153,3,1.0,20-30,True,percentage_based,1.0,0.340996970101012,0.340996970101012
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,1,8.0,6.0,7.0,,21.0,1.0,True,3,3,30,0.7,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,1,0.0,,0.0,0.3780626838652456,12,0.1,20-30,True,percentage_based,4.0,0.08860759493670886,0.08860759493670886
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,2,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,2,-0.033333333333333326,0.7,0.0,0.10605396627557644,12,0.2,20-30,True,percentage_based,5.0,0.0847457627118644,0.0847457627118644
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,3,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,3,0.0,0.6833333333333333,0.02357022603955162,-0.7476591451270218,11,0.3,20-30,True,percentage_based,8.0,0.08438818565400844,0.08438818565400844
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,4,8.0,8.0,8.0,8.0,32.0,0.0,True,4,4,40,0.8,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,4,0.13333333333333341,0.6777777777777777,0.01924500897298757,0.023799032721194133,10,0.4,20-30,True,percentage_based,6.0,0.10031347962382445,0.10031347962382445
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,5,8.0,7.0,7.0,7.0,29.0,0.5,True,4,4,40,0.725,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,5,-0.07500000000000007,0.7083333333333333,0.06309898162000306,-0.4714045207910324,9,0.5,20-30,True,percentage_based,6.0,0.10507246376811594,0.10507246376811594
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,6,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,6,0.07500000000000007,0.7116666666666667,0.05515130702591434,-0.5012963464847517,9,0.6,20-30,True,percentage_based,6.0,0.10572687224669604,0.10572687224669604
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,7,8.5,8.5,9.0,,26.0,0.2886751345948129,True,3,3,30,0.8666666666666667,True,7.0,7,True,Sports,0,0,0,0,0,5.485294117647059,14,7,0.06666666666666665,0.7263888888888889,0.06110479765367281,-0.7783117824941573,8,0.7,20-30,True,percentage_based,5.0,0.12149532710280374,0.12149532710280374
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,8,0.0,0.7464285714285713,0.07695855408997139,,6,0.8,20-30,True,percentage_based,7.0,0.0,0.0
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,9,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,9,0.0,0.7464285714285713,0.07695855408997139,,5,0.9,20-30,True,percentage_based,6.0,0.0,0.0
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,10,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,7.0,7,False,Sports,0,0,0,0,0,5.485294117647059,14,10,0.0,0.7464285714285713,0.07695855408997139,,3,1.0,20-30,True,percentage_based,4.0,0.0,0.0
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,1,8.0,7.0,8.0,,23.0,0.5773502691896258,True,3,3,30,0.7666666666666667,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,1,0.0,,0.0,0.9829629780496401,12,0.1,40-50,True,percentage_based,1.0,0.0970464135021097,0.0970464135021097
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,2,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,2,0.033333333333333326,0.7666666666666667,0.0,1.378701561582499,12,0.2,40-50,True,percentage_based,1.0,0.1016949152542373,0.1016949152542373
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,3,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,3,0.0,0.7833333333333334,0.02357022603955154,1.1874586422605653,11,0.3,40-50,True,percentage_based,2.0,0.10126582278481013,0.10126582278481013
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,4,8.0,9.0,9.0,9.0,35.0,0.5,True,4,4,40,0.875,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,4,0.07499999999999996,0.7888888888888889,0.01924500897298748,0.7377700143570012,10,0.4,40-50,True,percentage_based,3.0,0.109717868338558,0.109717868338558
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,5,8.0,7.0,7.0,8.0,30.0,0.5773502691896257,True,4,4,40,0.75,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,5,-0.125,0.8104166666666667,0.04583333333333326,-0.18856180831641323,9,0.5,40-50,True,percentage_based,5.0,0.10869565217391304,0.10869565217391304
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,6,10.0,9.0,10.0,,29.0,0.5773502691896257,True,3,3,30,0.9666666666666667,True,9.0,4,False,Music,0,0,0,0,0,5.135416666666667,10,6,0.21666666666666667,0.7983333333333333,0.04801620096962642,1.5494614345892375,9,0.6,40-50,True,percentage_based,1.0,0.1277533039647577,0.1277533039647577
