season,week,celebrity_name,is_eliminated_this_week,normalized_score,score_z_score,score_improvement,prev_avg_score,score_consistency,judge_variance,judge_rank,judge_share,judge_contribution,voting_scheme,industry_category,is_athlete,is_actor,is_singer,is_reality,age_group,is_us_celebrity,partner_avg_rank,partner_seasons_count,weeks_survived,contestants_remaining,season_progress
19,10,Tommy Chong,True,0.775,-1.7392527130926083,0.0625,0.7097222222222223,0.07174656399051069,0.28867513459481287,5.0,0.16986301369863013,0.16986301369863013,percentage_based,Entertainment,0,1,0,0,60+,False,7.419354838709677,15,10,5,0.9090909090909091
19,11,Tommy Chong,False,,,0.0,0.7162499999999999,0.07072295321259647,0.0,5.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,False,7.419354838709677,15,11,4,1.0
20,1,Charlotte McKinney,False,0.55,-1.4040081687985633,0.0,,0.0,0.5773502691896257,11.0,0.06918238993710692,0.06918238993710692,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,1,12,0.1
20,2,Charlotte McKinney,False,0.65,-0.8267134097610117,0.09999999999999998,0.55,0.0,0.5773502691896257,11.0,0.07492795389048991,0.07492795389048991,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,2,12,0.2
20,3,Charlotte McKinney,True,0.55,-1.3994393371741616,-0.09999999999999998,0.6000000000000001,0.0707106781186547,0.5773502691896257,10.0,0.07028753993610223,0.07028753993610223,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,3,11,0.3
20,4,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,11.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,4,10,0.4
20,5,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,10.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,5,9,0.5
20,6,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,9.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,6,8,0.6
20,7,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,8.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,7,7,0.7
20,8,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,7.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,8,6,0.8
20,9,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,5.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,9,4,0.9
20,10,Charlotte McKinney,False,,,0.0,0.5833333333333334,0.05773502691896255,0.0,4.0,0.0,0.0,percentage_based,Fashion,0,0,0,0,20-30,True,10.011627906976743,9,10,3,1.0
20,1,Chris Soules,False,0.65,-0.15600090764428434,0.0,,0.0,0.5773502691896257,5.0,0.08176100628930817,0.08176100628930817,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,1,12,0.1
20,2,Chris Soules,False,0.525,-2.2439363979227447,-0.125,0.65,0.0,0.5,12.0,0.06051873198847262,0.06051873198847262,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,2,12,0.2
20,3,Chris Soules,False,0.7,-0.09855206599818037,0.17499999999999993,0.5875,0.08838834764831845,0.0,7.0,0.08945686900958466,0.08945686900958466,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,3,11,0.3
20,4,Chris Soules,False,0.675,-1.4555676015910617,-0.02499999999999991,0.625,0.09013878188659971,0.5,10.0,0.08307692307692308,0.08307692307692308,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,4,10,0.4
20,5,Chris Soules,False,0.675,-0.7675648833378708,0.0,0.6375,0.07772815877574012,0.5,7.0,0.09540636042402827,0.09540636042402827,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,5,9,0.5
20,6,Chris Soules,False,0.875,-0.24152294576982464,0.19999999999999996,0.645,0.06937218462755804,0.5,5.0,0.12367491166077739,0.12367491166077739,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,6,8,0.6
20,7,Chris Soules,False,0.775,-1.4009443703169886,-0.09999999999999998,0.6833333333333332,0.11254628677422754,0.5,6.0,0.1220472440944882,0.1220472440944882,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,7,7,0.7
20,8,Chris Soules,True,0.8,-0.7796881870752879,0.025000000000000022,0.6964285714285714,0.10842486975298786,0.408248290463863,4.0,0.15130023640661938,0.15130023640661938,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,8,6,0.8
20,9,Chris Soules,False,,,0.0,0.709375,0.10685228455342317,0.0,5.0,0.0,0.0,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,9,4,0.9
20,10,Chris Soules,False,,,0.0,0.709375,0.10685228455342317,0.0,4.0,0.0,0.0,percentage_based,Media,0,0,0,0,30-40,True,5.485294117647059,14,10,3,1.0
20,1,Michael Sam,False,0.65,-0.15600090764428434,0.0,,0.0,0.5773502691896257,5.0,0.08176100628930817,0.08176100628930817,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,1,12,0.1
20,2,Michael Sam,False,0.7,-0.2598242144963193,0.04999999999999993,0.65,0.0,0.0,6.0,0.08069164265129683,0.08069164265129683,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,2,12,0.2
20,3,Michael Sam,False,0.6,-0.9658102467821682,-0.09999999999999998,0.675,0.03535533905932729,0.0,9.0,0.07667731629392971,0.07667731629392971,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,3,11,0.3
20,4,Michael Sam,True,0.75,-0.6616216370868464,0.15000000000000002,0.65,0.05,0.5773502691896257,7.0,0.09230769230769231,0.09230769230769231,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,4,10,0.4
20,5,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,10.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,5,9,0.5
20,6,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,9.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,6,8,0.6
20,7,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,8.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,7,7,0.7
20,8,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,7.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,8,6,0.8
20,9,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,5.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,9,4,0.9
20,10,Michael Sam,False,,,0.0,0.675,0.06454972243679027,0.0,4.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,True,7.419354838709677,15,10,3,1.0
20,1,Nastia Liukin,False,0.75,1.0920063535099946,0.0,,0.0,0.5773502691896257,3.0,0.09433962264150944,0.09433962264150944,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,1,12,0.1
20,2,Nastia Liukin,False,0.85,1.4408433712977604,0.09999999999999998,0.75,0.0,0.5773502691896257,1.0,0.09798270893371758,0.09798270893371758,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,2,12,0.2
20,3,Nastia Liukin,False,0.85,1.2023352051778018,0.0,0.8,0.0707106781186547,0.5773502691896257,1.0,0.10862619808306709,0.10862619808306709,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,3,11,0.3
20,4,Nastia Liukin,False,0.9,0.9262702919215852,0.050000000000000044,0.8166666666666668,0.05773502691896253,0.816496580927726,2.0,0.11076923076923077,0.11076923076923077,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,4,10,0.4
20,5,Nastia Liukin,False,0.95,1.1321582029233617,0.04999999999999993,0.8375,0.06291528696058957,0.5773502691896257,2.0,0.13427561837455831,0.13427561837455831,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,5,9,0.5
20,6,Nastia Liukin,False,0.9125,0.724568837309471,-0.03749999999999998,0.86,0.0741619848709566,0.47871355387816905,2.0,0.12897526501766785,0.12897526501766785,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,6,8,0.6
20,7,Nastia Liukin,False,1.0,1.0507082777377437,0.08750000000000002,0.86875,0.0697092174679934,0.5773502691896257,1.0,0.16141732283464566,0.16141732283464566,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,7,7,0.7
20,8,Nastia Liukin,False,0.95,0.6597361582944727,-0.050000000000000044,0.8875000000000001,0.08068715304598782,0.0,3.0,0.17966903073286053,0.17966903073286053,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,8,6,0.8
20,9,Nastia Liukin,True,1.0,0.7833494518006368,0.050000000000000044,0.8953125,0.07790146592238902,0.0,1.0,0.25477707006369427,0.25477707006369427,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,9,4,0.9
20,10,Nastia Liukin,False,,,0.0,0.9069444444444444,0.0807946642902721,0.0,4.0,0.0,0.0,percentage_based,Sports,0,0,0,0,20-30,False,2.954285714285714,17,10,3,1.0
20,1,Noah Galloway,False,0.65,-0.15600090764428434,0.0,,0.0,0.5773502691896257,5.0,0.08176100628930817,0.08176100628930817,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,1,12,0.1
20,2,Noah Galloway,False,0.675,-0.5432688121286648,0.025000000000000022,0.65,0.0,0.5,10.0,0.07780979827089338,0.07780979827089338,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,2,12,0.2
20,3,Noah Galloway,False,0.75,0.33507702439381404,0.07499999999999996,0.6625000000000001,0.017677669529663664,0.5773502691896257,5.0,0.09584664536741214,0.09584664536741214,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,3,11,0.3
20,4,Noah Galloway,False,0.8,-0.1323243274173688,0.050000000000000044,0.6916666666666668,0.05204164998665325,0.0,6.0,0.09846153846153846,0.09846153846153846,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,4,10,0.4
20,5,Noah Galloway,False,0.7,-0.5948627845868502,-0.10000000000000009,0.71875,0.06884463184107621,0.0,5.0,0.0989399293286219,0.0989399293286219,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,5,9,0.5
20,6,Noah Galloway,False,0.85,-0.885584134489356,0.15000000000000002,0.7150000000000001,0.06020797289396144,0.408248290463863,6.0,0.12014134275618374,0.12014134275618374,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,6,8,0.6
20,7,Noah Galloway,False,0.95,0.5058965781700248,0.09999999999999998,0.7374999999999999,0.07705517503711215,0.816496580927726,3.0,0.14960629921259844,0.14960629921259844,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,7,7,0.7
20,8,Noah Galloway,False,0.7875,-0.899640215856102,-0.16249999999999998,0.7678571428571429,0.10676520745921637,0.25,5.0,0.14893617021276595,0.14893617021276595,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,8,6,0.8
20,9,Noah Galloway,False,0.95,-1.3055824196677372,0.16249999999999998,0.7703125,0.09908904274871733,0.0,4.0,0.24203821656050956,0.24203821656050956,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,9,4,0.9
20,10,Noah Galloway,False,0.9,-1.1547005383792517,-0.04999999999999993,0.7902777777777777,0.11035768865124182,0.0,3.0,0.3103448275862069,0.3103448275862069,percentage_based,Other,0,0,0,0,30-40,True,6.717391304347826,14,10,3,1.0
20,1,Patti LaBelle,False,0.625,-0.46800272293285444,0.0,,0.0,0.5,8.0,0.07861635220125786,0.07861635220125786,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,1,12,0.1
20,2,Patti LaBelle,False,0.7,-0.2598242144963193,0.07499999999999996,0.625,0.0,0.0,6.0,0.08069164265129683,0.08069164265129683,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,2,12,0.2
20,3,Patti LaBelle,False,0.55,-1.3994393371741616,-0.1499999999999999,0.6625,0.053033008588991036,0.5773502691896257,10.0,0.07028753993610223,0.07028753993610223,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,3,11,0.3
20,4,Patti LaBelle,False,0.75,-0.6616216370868464,0.19999999999999996,0.625,0.07499999999999996,0.5773502691896257,7.0,0.09230769230769231,0.09230769230769231,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,4,10,0.4
20,5,Patti LaBelle,False,0.675,-0.7675648833378708,-0.07499999999999996,0.65625,0.08749999999999998,0.5,7.0,0.09540636042402827,0.09540636042402827,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,5,9,0.5
20,6,Patti LaBelle,True,0.85,-0.885584134489356,0.17499999999999993,0.6599999999999999,0.07623975340988451,0.408248290463863,6.0,0.12014134275618374,0.12014134275618374,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,6,8,0.6
20,7,Patti LaBelle,False,,,0.0,0.6916666666666668,0.10327955589886444,0.0,8.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,7,7,0.7
20,8,Patti LaBelle,False,,,0.0,0.6916666666666668,0.10327955589886444,0.0,7.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,8,6,0.8
20,9,Patti LaBelle,False,,,0.0,0.6916666666666668,0.10327955589886444,0.0,5.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,9,4,0.9
20,10,Patti LaBelle,False,,,0.0,0.6916666666666668,0.10327955589886444,0.0,4.0,0.0,0.0,percentage_based,Music,0,0,0,0,60+,True,6.777777777777778,12,10,3,1.0
20,1,Redfoo,False,0.55,-1.4040081687985633,0.0,,0.0,0.5773502691896257,11.0,0.06918238993710692,0.06918238993710692,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,1,12,0.1
20,2,Redfoo,True,0.775,0.5905095784007213,0.22499999999999998,0.55,0.0,0.5,5.0,0.0893371757925072,0.0893371757925072,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,2,12,0.2
20,3,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,12.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,3,11,0.3
20,4,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,11.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,4,10,0.4
20,5,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,10.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,5,9,0.5
20,6,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,9.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,6,8,0.6
20,7,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,8.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,7,7,0.7
20,8,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,7.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,8,6,0.8
20,9,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,5.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,9,4,0.9
20,10,Redfoo,False,,,0.0,0.6625000000000001,0.15909902576697313,0.0,4.0,0.0,0.0,percentage_based,Music,0,0,0,0,30-40,True,7.7924528301886795,16,10,3,1.0
20,1,Riker Lynch,False,0.775,1.4040081687985648,0.0,,0.0,0.5,2.0,0.09748427672955975,0.09748427672955975,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,1,12,0.1
20,2,Riker Lynch,False,0.8,0.873954176033068,0.025000000000000022,0.775,0.0,0.0,2.0,0.09221902017291066,0.09221902017291066,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,2,12,0.2
20,3,Riker Lynch,False,0.85,1.2023352051778018,0.04999999999999993,0.7875000000000001,0.017677669529663664,1.0,1.0,0.10862619808306709,0.10862619808306709,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,3,11,0.3
20,4,Riker Lynch,False,0.85,0.3969729822521076,0.0,0.8083333333333332,0.03818813079129861,0.5773502691896257,4.0,0.10461538461538461,0.10461538461538461,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,4,10,0.4
20,5,Riker Lynch,False,0.95,1.1321582029233617,0.09999999999999998,0.81875,0.03749999999999996,0.5773502691896257,2.0,0.13427561837455831,0.13427561837455831,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,5,9,0.5
20,6,Riker Lynch,False,0.95,1.6906606203887666,0.0,0.845,0.06708203932499367,0.7071067811865476,1.0,0.13427561837455831,0.13427561837455831,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,6,8,0.6
20,7,Riker Lynch,False,0.925,0.23349072838616658,-0.02499999999999991,0.8624999999999999,0.07373940601876311,0.5,4.0,0.14566929133858267,0.14566929133858267,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,7,7,0.7
20,8,Riker Lynch,False,0.975,0.8996402158560999,0.04999999999999993,0.8714285714285713,0.07133922984085064,0.5,2.0,0.18439716312056736,0.18439716312056736,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,8,6,0.8
20,9,Riker Lynch,False,1.0,0.7833494518006368,0.025000000000000022,0.884375,0.0755190373349661,0.0,1.0,0.25477707006369427,0.25477707006369427,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,9,4,0.9
20,10,Riker Lynch,False,1.0,0.5773502691896258,0.0,0.8972222222222221,0.08047169964928322,0.0,1.0,0.3448275862068966,0.3448275862068966,percentage_based,Entertainment,0,1,0,0,20-30,True,7.116279069767442,4,10,3,1.0
20,1,Robert Herjavec,False,0.7,0.46800272293285444,0.0,,0.0,0.0,4.0,0.0880503144654088,0.0880503144654088,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,1,12,0.1
20,2,Robert Herjavec,False,0.7,-0.2598242144963193,0.0,0.7,0.0,0.0,6.0,0.08069164265129683,0.08069164265129683,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,2,12,0.2
20,3,Robert Herjavec,False,0.725,0.11826247919781682,0.025000000000000022,0.7,0.0,0.5,6.0,0.0926517571884984,0.0926517571884984,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,3,11,0.3
20,4,Robert Herjavec,False,0.85,0.3969729822521076,0.125,0.7083333333333334,0.014433756729740673,0.5773502691896257,4.0,0.10461538461538461,0.10461538461538461,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,4,10,0.4
20,5,Robert Herjavec,False,0.6,-1.2856711795909348,-0.25,0.7437499999999999,0.0718070330817254,0.0,9.0,0.08480565371024736,0.08480565371024736,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,5,9,0.5
20,6,Robert Herjavec,False,0.8375,-1.2076147288491204,0.23750000000000004,0.715,0.0894427190999916,0.25,8.0,0.11837455830388692,0.11837455830388692,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,6,8,0.6
20,7,Robert Herjavec,False,0.775,-1.4009443703169886,-0.0625,0.7354166666666666,0.0943453319813263,0.5,6.0,0.1220472440944882,0.1220472440944882,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,7,7,0.7
20,8,Robert Herjavec,True,0.775,-1.019592244636915,0.0,0.7410714285714286,0.08741492462742877,0.5,6.0,0.14657210401891252,0.14657210401891252,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,8,6,0.8
20,9,Robert Herjavec,False,,,0.0,0.7453125,0.08181465878959068,0.0,5.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,9,4,0.9
20,10,Robert Herjavec,False,,,0.0,0.7453125,0.08181465878959068,0.0,4.0,0.0,0.0,percentage_based,Other,0,0,0,0,50-60,False,6.163120567375887,14,10,3,1.0
20,1,Rumer Willis,False,0.8,1.7160099840871348,0.0,,0.0,0.0,1.0,0.10062893081761007,0.10062893081761007,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,1,12,0.1
20,2,Rumer Willis,False,0.8,0.873954176033068,0.0,0.8,0.0,0.0,2.0,0.09221902017291066,0.09221902017291066,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,2,12,0.2
20,3,Rumer Willis,False,0.825,0.9855206599818046,0.02499999999999991,0.8,0.0,0.5,3.0,0.10543130990415335,0.10543130990415335,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,3,11,0.3
20,4,Rumer Willis,False,0.875,0.6616216370868464,0.050000000000000044,0.8083333333333332,0.014433756729740593,0.5,3.0,0.1076923076923077,0.1076923076923077,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,4,10,0.4
20,5,Rumer Willis,False,0.975,1.304860301674383,0.09999999999999998,0.825,0.035355339059327376,0.5,1.0,0.13780918727915195,0.13780918727915195,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,5,9,0.5
20,6,Rumer Willis,False,0.8875,0.08050764858993964,-0.08750000000000002,0.8550000000000001,0.07373940601876314,0.47871355387816905,4.0,0.1254416961130742,0.1254416961130742,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,6,8,0.6
20,7,Rumer Willis,False,0.925,0.23349072838616658,0.03750000000000009,0.8604166666666666,0.06727586243718223,0.5,4.0,0.14566929133858267,0.14566929133858267,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,7,7,0.7
20,8,Rumer Willis,False,1.0,1.139544273417727,0.07499999999999996,0.8696428571428572,0.0660875141294445,0.0,1.0,0.18912529550827423,0.18912529550827423,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,8,6,0.8
20,9,Rumer Willis,False,0.975,-0.26111648393355025,-0.025000000000000022,0.8859375,0.07660121105905762,0.28867513459481287,3.0,0.2484076433121019,0.2484076433121019,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,9,4,0.9
20,10,Rumer Willis,False,1.0,0.5773502691896258,0.025000000000000022,0.8958333333333334,0.07756046028744289,0.0,1.0,0.3448275862068966,0.3448275862068966,percentage_based,Entertainment,0,1,0,0,20-30,True,5.173469387755102,19,10,3,1.0
20,1,Suzanne Somers,False,0.625,-0.46800272293285444,0.0,,0.0,0.5,8.0,0.07861635220125786,0.07861635220125786,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,1,12,0.1
20,2,Suzanne Somers,False,0.7,-0.2598242144963193,0.07499999999999996,0.625,0.0,0.0,6.0,0.08069164265129683,0.08069164265129683,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,2,12,0.2
20,3,Suzanne Somers,False,0.625,-0.748995701586171,-0.07499999999999996,0.6625,0.053033008588991036,0.5,8.0,0.07987220447284345,0.07987220447284345,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,3,11,0.3
20,4,Suzanne Somers,False,0.7,-1.190918946756324,0.07499999999999996,0.65,0.04330127018922192,0.0,9.0,0.08615384615384615,0.08615384615384615,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,4,10,0.4
20,5,Suzanne Somers,True,0.7,-0.5948627845868502,0.0,0.6625,0.04330127018922191,0.0,5.0,0.0989399293286219,0.0989399293286219,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,5,9,0.5
20,6,Suzanne Somers,False,,,0.0,0.6699999999999999,0.04107919181288744,0.0,9.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,6,8,0.6
20,7,Suzanne Somers,False,,,0.0,0.6699999999999999,0.04107919181288744,0.0,8.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,7,7,0.7
20,8,Suzanne Somers,False,,,0.0,0.6699999999999999,0.04107919181288744,0.0,7.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,8,6,0.8
20,9,Suzanne Somers,False,,,0.0,0.6699999999999999,0.04107919181288744,0.0,5.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,9,4,0.9
20,10,Suzanne Somers,False,,,0.0,0.6699999999999999,0.04107919181288744,0.0,4.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,60+,True,7.702830188679245,21,10,3,1.0
20,1,Willow Shields,False,0.625,-0.46800272293285444,0.0,,0.0,0.5,8.0,0.07861635220125786,0.07861635220125786,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,1,12,0.1
20,2,Willow Shields,False,0.8,0.873954176033068,0.17500000000000004,0.625,0.0,0.0,2.0,0.09221902017291066,0.09221902017291066,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,2,12,0.2
20,3,Willow Shields,False,0.8,0.7687061147858084,0.0,0.7125,0.12374368670764585,0.0,4.0,0.10223642172523961,0.10223642172523961,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,3,11,0.3
20,4,Willow Shields,False,0.975,1.7202162564258003,0.17499999999999993,0.7416666666666667,0.10103629710818453,0.5,1.0,0.12,0.12,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,4,10,0.4
20,5,Willow Shields,False,0.85,0.4413498079192771,-0.125,0.8,0.14288690166235204,0.5773502691896257,4.0,0.12014134275618374,0.12014134275618374,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,5,9,0.5
20,6,Willow Shields,False,0.9125,0.724568837309471,0.0625,0.8099999999999999,0.1257477633995929,0.47871355387816905,2.0,0.12897526501766785,0.12897526501766785,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,6,8,0.6
20,7,Willow Shields,True,0.975,0.7783024279538842,0.0625,0.8270833333333334,0.12000434019928888,0.5,2.0,0.15354330708661418,0.15354330708661418,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,7,7,0.7
20,8,Willow Shields,False,,,0.0,0.8482142857142857,0.12298978858115857,0.0,7.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,8,6,0.8
20,9,Willow Shields,False,,,0.0,0.8482142857142857,0.12298978858115857,0.0,5.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,9,4,0.9
20,10,Willow Shields,False,,,0.0,0.8482142857142857,0.12298978858115857,0.0,4.0,0.0,0.0,percentage_based,Entertainment,0,1,0,0,Under 20,True,5.134883720930232,21,10,3,1.0
21,1,Alek Skarlatos,False,0.7333333333333333,0.6188222706555669,0.0,,0.0,0.5773502691896258,5.0,0.088,0.088,percentage_based,Other,0,0,0,0,20-30,True,5.135416666666667,10,1,13,0.09090909090909091
21,2,Alek Skarlatos,False,0.75,0.5595380708016253,0.01666666666666672,0.7333333333333333,0.0,0.5,4.0,0.08317929759704251,0.08317929759704251,percentage_based,Other,0,0,0,0,20-30,True,5.135416666666667,10,2,13,0.18181818181818182
